obligation_id,claim,status,provenance
R25-FOREST-DELTA2-POS-ORDER-9,"E993-R25-FOREST-DELTA2-POS-ORDER-9: forests of order>=9 have Delta_2>0 (sharp at P_8); uniform-in-order Lean proof, no enumeration",formally_verified,r25 Cycle 6 award C6-LA1; critics C-U4-T/C-U4-F (both compiled against the frozen project); U adjudicator; synthesis Dispatch 1
R25-CLAMPED-GREEDY-OPTIMALITY,E993-R25-CLAMPED-GREEDY-OPTIMALITY: certificate feasible iff clamped-greedy feasible,proved_informal,r25 Cycle 4 critic C-T2-F; T adjudicator
R25-ALIVE-WINDOW,"E993-R25-ALIVE-WINDOW: alive index windows of a_j, b_j",proved_informal,r25 Cycle 4 seat T2 with critics' repairs
R25-NR1-DECOMPOSITION,E993-R25-NR1-DECOMPOSITION: NR1 = registered positive-delta-size claim + one rank of Tier 1,proved_informal,r25 Cycle 4 critic C-T4-U; T adjudicator
R25-KADDITION-CLOSURE-X-LE-4,E993-R25-KADDITION-CLOSURE-X-LE-4: x(G+K1)<=x(G)+1 for forests with x<=4; both dependencies discharged,proved_informal,"r25 Cycle 5: Hunter in-run (seat T3), two-sided ceiling (critics C-T3-U/C-T3-F); T adjudicator; synthesis R16 (Cycle 4: critic C-T4-F, conditional)"
R25-FOURTH-BAND-CLOSE-ALL-R,E993-R25-FOURTH-BAND-CLOSE-ALL-R: forests of order 2r+5 with x<r have Delta_r<=0 for every r,proved_informal,r25 Cycle 4 synthesis Composition B (eight inputs; two carried from the Cycle 3 record)
R25-MATCHING-DUAL-SCALAR-CORE,"E993-R25-MATCHING-DUAL-SCALAR-CORE: (P) at every hard index on 3d<=2m+2, both parities, with the discriminant factorisation and (S)",formally_verified,"r25 Cycle 5: seat U1 (definitions, bases), critics C-U1-F/C-U1-T (step, induction principle); U adjudicator; synthesis AWARD GROUP A"
R25-G1-RESIDUAL-D5-SLICE,E993-R25-G1-RESIDUAL-D5-SLICE: ten-guard tuples with |U|=2p+1 have Delta_{p-2}(U)<=0,proved_informal,r25 Cycle 4 synthesis Composition C; Cycle 5 second read confirmed_with_repairs; Cycle 5 synthesis R1
R25-G1-RESIDUAL-D3-SLICE,E993-R25-G1-RESIDUAL-D3-SLICE: ten-guard tuples with |U|=2p-1 have Delta_{p-2}(U)<=0 for every p>=3 (bounded at p=6); Basit-Galvin discharged,proved_informal,r25 Cycle 5 seat T4; both T4 critics; T adjudicator; synthesis R4
R25-BAND-CARRY-STEP-HALL,"E993-R25-BAND-CARRY-STEP-HALL: Delta_k - Delta_{k-1} <= ranged Bd(r,k) on the nu=tau=6 class of order 2r+5, every integer k (fixed-band d=5; a second formal input of the band, not a closure)",formally_verified,"r25 Cycle 6 award C6-LA2; critic-attributed C-F3-T and C-F3-U (all three declarations, two independent Lean proofs); F adjudicator; synthesis Dispatch 2"
R25-BINOMIAL-DIFFERENCE-CATALAN-CEILING,"E993-R25-BINOMIAL-DIFFERENCE-CATALAN-CEILING: E(n,k) >= Cat_{k+1} for n >= 2k+2, tight at 2k+2",proved_informal,r25 Cycle 5 seat F3 (Lemma T); both critics; F adjudicator; synthesis R3
R25-HUNTER-SPANNING-TREE-INEQUALITY,E993-R25-HUNTER-SPANNING-TREE-INEQUALITY: in-run proof,proved_informal,r25 Cycle 5 seat T3; both T3 critics; T adjudicator (2.4M pairs); synthesis R5
R25-SECOND-ORDER-TWO-SIDED-CEILING,"E993-R25-SECOND-ORDER-TWO-SIDED-CEILING: forests, Delta_4<0 => |V|<=19; Delta_5<0 => |V|<=29",proved_informal,r25 Cycle 5 critics C-T3-U/C-T3-F; T adjudicator; synthesis R6
R25-FOREST-ORDER-BOUND-SHARPENED,"E993-R25-FOREST-ORDER-BOUND-SHARPENED: forests, Delta_k<0 => |V|<=k^2+k+3 (k>=2); the argmin step now proved (seat T2) and kernel-checked (C6-LA6 candidateD_argmin); the graph assembly N12 unformalised",proved_informal (argmin step formally_verified in Lean; no open informal step),"r25 Cycle 5 seat T3; Cycle 6 seat T2 (argmin), critic C-T2-F (c_e=1 bridge); award C6-LA6 (scope update, no new key); T adjudicator; second read Q2"
R25-MA-CATALAN-COMPARISON,"E993-R25-MA-CATALAN-COMPARISON: M_a(r) <= Cat_{r-1-a}, a=1..6, r>=15, no residue, sharp",proved_informal,r25 Cycle 5 seat U2; critics C-U2-T/C-U2-F (repairs); U adjudicator; synthesis R8
R25-D-ROW-STEP-SIGN-LAW,"E993-R25-D-ROW-STEP-SIGN-LAW: sign(h(g+1)-h(g)) = sign(2m-g^2+g), no hypothesis; N(g_c) <= 4g_c-5 (both conjuncts as registered lemmas of the C6-LA4 project)",formally_verified,r25 Cycle 5 critics C-U2-T/C-U2-F (attribution preserved); Cycle 6 award C6-LA4; U adjudicator; synthesis Dispatch 4
R25-FOREST-DELTA3-THRESHOLD-ORDER-12,E993-R25-FOREST-DELTA3-THRESHOLD-ORDER-12: Delta_3(F)>0 for forests of order>=12; sharp at 11 (P_11 unique),formally_verified (n >= 12 half); sharpness half proved_informal,"r25 Cycle 5 seat U3 (pendant identity); both U3 critics (repair, uniqueness, Lean of the identity); U adjudicator; synthesis R10; r25 ADDENDUM Cycle A1 award A1-LA1 (runs/lean-2026-09-23-a1-forest-delta3-order-12)"
R25-CARD5-JOINT-BUDGET-CELLS,"E993-R25-CARD5-JOINT-BUDGET-CELLS: the five tau<=5 cells (orders 9..17, top rank) kernel-checked on actual SimpleGraph forests; novelty four cells (cell_9 = frozen ENTRY 175); cover hypothesis vacuous at 9 and 11",formally_verified,r25 Cycle 5 seat U4 + critics (LP-dual certificate); Cycle 6 seat U3 (assembly); award C6-LA5; U adjudicator; synthesis Dispatch 5
R25-PENDANT-CAP-TAU-7,"E993-R25-PENDANT-CAP-TAU-7: (7,7,r) minimum attained with sum p <= 40 (exact criterion n_S <= 2(r-1-t)-1), all 1,082 classes, uniformly in r; vacuous at r=15",proved_informal (scope widened; constant corrected 45 -> 40),"r25 Cycle 5 critic C-T2-U (attribution kept); Cycle 6 seat T4 (extension), critics C-T4-F/C-T4-U (exact criterion and constant, the in-cell step); T adjudicator; synthesis R2(ii)"
R25-THIN-TREE-LOGCONCAVE-TAU-LE-9,E993-R25-THIN-TREE-LOGCONCAVE-TAU-LE-9: no thin tree with tau<=9 fails log-concavity,proved_informal,r25 Cycle 5 critic C-F4-U (low band C-F4-T); F adjudicator; synthesis R13
R25-THIN-TREE-LOGCONCAVE-TAU-LE-10,E993-R25-THIN-TREE-LOGCONCAVE-TAU-LE-10: no thin tree with tau<=10 fails log-concavity (given the order<=25 census),conditional,r25 Cycle 5 critic C-F4-U; synthesis R14
R25-THIN-TREE-TOP-ORDER-CLASSIFICATION,E993-R25-THIN-TREE-TOP-ORDER-CLASSIFICATION: thin trees at order 3tau-1 = once-subdivided trees on tau vertices with one leaf each,proved_informal,r25 Cycle 5 critics C-F4-U/C-F4-T; F adjudicator; synthesis R15
R25-THIN-FOREST-NO-RECOVERY-TAU-LE-10,E993-R25-THIN-FOREST-NO-RECOVERY-TAU-LE-10: forests of thin components with tau<=10 have no recovery,proved_informal (named input),r25 Cycle 5 critic C-F4-T; synthesis R15
R25-STRATUM-COROLLARY-F-D12-REFUTED,E993-R25-STRATUM-COROLLARY-F-D12-REFUTED: Corollary F's extension to d=12 fails at k=r-2 for r=20..28 (explicit forests),refuted,"r25 Cycle 5 seat F2 (r=20,25); critics C-F2-T/C-F2-U (r=21..28); F adjudicator; synthesis R19"
R25-MATCHING-ALL-INDEX-COEFFICIENTWISE-NONNEG,E993-R25-MATCHING-ALL-INDEX-COEFFICIENTWISE-NONNEG: N_j coefficientwise nonnegative for every j<=m on 3d<=2m+2 (clause (a) only; the parent claim stays proved_informal),formally_verified,"r25 Cycle 6 award C6-LA3; seat U1 (apparatus, j=m); critics C-U1-T/C-U1-F (general j, independently); U adjudicator; synthesis Dispatch 3"
R25-BD-INTERIOR-PEAK-CATALAN-BOUND,"E993-R25-BD-INTERIOR-PEAK-CATALAN-BOUND: D(2m-g,m) <= Cat_{m-1} at the witnessed interior peak, 7<=m",formally_verified,r25 Cycle 6 award C6-LA4; critic-attributed C-U2-F; U adjudicator; synthesis Dispatch 4
R25-CARD5-COVER-CATALAN-BOUND,"E993-R25-CARD5-COVER-CATALAN-BOUND: the card-5 cover Catalan bound, unconditional in (n,k), with the six-term Gamma(5,k) identity",formally_verified,"r25 Cycle 6 award C6-LA5; critic-attributed C-U3-F (unconditional form), C-U3-T (identity); U adjudicator; synthesis Dispatch 5"
R25-RANK5-CEILING-SHARPENED-TO-25,"E993-R25-RANK5-CEILING-SHARPENED-TO-25: forests, Delta_5<0 => |V|<=25 (fixed-rank; orders 26-29 in-run over a proved-complete superset; n>=30 composed with the registered 29)",proved_informal,r25 Cycle 6 seat T3; both T3 critics (literal exhaustion); second read Q2 confirmed_with_repairs (33 not on the derivation path); T adjudicator; synthesis R3
R25-FOREST-THIRD-ORDER-BONFERRONI-BOUND,E993-R25-FOREST-THIRD-ORDER-BONFERRONI-BOUND: Theorem D (third-order Bonferroni + AM-GM; kappa>=0); holds for every triangle-free graph,proved_informal,r25 Cycle 6 seat T3; critic C-T3-U (triangle-free scope); T adjudicator; synthesis R3
R25-RANK5-TWO-BRANCH-EXACTNESS-ORDERS-22-29,"E993-R25-RANK5-TWO-BRANCH-EXACTNESS-ORDERS-22-29: every forest of order 22-29 with <=2 branch vertices has Delta_5>=0 (20,108,361 classes); x=5 residue = >=3 branch vertices at orders 22-25",bounded computation (complete finite class),r25 Cycle 6 critic C-T3-U (corroborated C-T3-F); T adjudicator; synthesis R3
R25-THIN-TREE-LOGCONCAVE-TAU-LE-11,E993-R25-THIN-TREE-LOGCONCAVE-TAU-LE-11: no thin tree with tau<=11 fails log-concavity (order 26 swept in Cycle 6; given the order<=25 census and the Cycle 5 orders 27-32),conditional,r25 Cycle 6 seat F1; both F1 critics (orbit-free reproduction to the unit); F adjudicator; synthesis R3
R25-THIN-FOREST-NO-RECOVERY-TAU-LE-11,"E993-R25-THIN-FOREST-NO-RECOVERY-TAU-LE-11: forests of thin components with tau<=11 have no recovery (positive-interval support; per-component discipline); tau=12 open at h in {6,7,8} of order 26",proved_informal (named inputs),"r25 Cycle 6 seat F1; critics C-F1-T/C-F1-U (h=9,10,11 closed; alias corrected); F adjudicator; synthesis R3"
R25-SINGLE-HUB-HALL-EQUIVALENCE,"E993-R25-SINGLE-HUB-HALL-EQUIVALENCE: single-hub profile Hall-admissible iff at most one cover vertex has zero private leaves (hub touching all of C); r=19,tau=13 cell OPEN",proved_informal,"r25 Cycle 6 critic C-F2-T (general form), C-F2-U; seat F2 (instance); F adjudicator; synthesis R3"
R25-SURPLUS-COVER-EDGE-BUDGET,E993-R25-SURPLUS-COVER-EDGE-BUDGET: sigma + e_C <= tau-1 on the tau=nu stratum,proved_informal,r25 Cycle 6 critics C-F2-T/C-F2-U (jointly); F adjudicator; synthesis R3
R25-STRATUM-DEGREE-LE-3-POSITIVE,"E993-R25-STRATUM-DEGREE-LE-3-POSITIVE: D<=3 => Delta_{r-2}>0 on the uniform single-hub family (exact sign decomposition); G(tau,D) a derivation not a theorem",proved_informal,r25 Cycle 6 critic C-F2-U; F adjudicator; synthesis R3
R25-STRATUM-BAND-TAU-D-FACTS,"E993-R25-STRATUM-BAND-TAU-D-FACTS: (tau,D)-indexed negative bands: (13,4) r=21..28; (14,4) r=22..261; (15..20,4) open to 3000; (17,5) r=35..89; the seat's stress test void",bounded computation (named horizons),"r25 Cycle 6 seat F2 (band), critics C-F2-T/C-F2-U (corrections, sweep, extension); F adjudicator; synthesis R3"
R25-COVER-DIAGONAL-D6-RESIDUE-COMPLETE,"E993-R25-COVER-DIAGONAL-D6-RESIDUE-COMPLETE: five diagonal cells at complete census (+65,+116,+154,+209,+342); (6,6) residue 8/2/0; d=6 tau<=5 cells closed (+26, +66)",bounded computation (complete finite classes),r25 Cycle 6 critics C-F4-T/C-F4-U (independently); F adjudicator; synthesis R3
R25-MATCHING-BAND-REGION-DOMINATION,"E993-R25-MATCHING-BAND-REGION-DOMINATION: Region I = {E_j>0} exactly; strict domination and H3 theorems; d=3 top-cell attainment a theorem (grade change, not a closure of (3,4))",proved_informal,r25 Cycle 6 seat T1; critics C-T1-F/C-T1-U (independently); T adjudicator; synthesis R3
R25-MATCHING-BAND-ABSORBING-RESIDUE,"E993-R25-MATCHING-BAND-ABSORBING-RESIDUE: 1,146,505 open steps of 18,546,203 at d<=400 (6.2%); zero monotonicity violations over 79,202 band pairs",bounded computation,"r25 Cycle 6 seat T1; critics C-T1-U (partition), C-T1-F (horizons); T adjudicator; synthesis R3"
R25-COVER-DIAGONAL-D7-SIGN-R15-CENSUS,"E993-R25-COVER-DIAGONAL-D7-SIGN (certificate update): the (7,7,15) full-census minimum -1,612,675 COMPLETE; cover-edge stratum minimum -614,281; >=2-low-slot minimum -168,481; domination r=8..18",bounded computation (complete; second-read-certified),r25 Cycle 6 critic C-T4-F (independently C-T4-U); second read Q1 complete; T adjudicator; synthesis R2(iii)
R25A-FLOOR-UNIQUENESS,"E993-R25-BINOMIAL-DIFFERENCE-CATALAN-FLOOR-UNIQUENESS: E(b,j) = -Cat_j iff b in {2j-1,2j} ∩ N (singleton {0} at j = 0)",proved_informal,"r25 Cycle 6 critics C-F4-T/C-F4-U (Lemma H); F adjudicator Ruling 34 (sign clause corrected, A1-E-a); addendum lane C second read SR-H confirmed_with_repairs"
R25A-GAMMA-RESIDUE-SLACK,"E993-R25-GAMMA-RESIDUE-SLACK-THRESHOLD: the tau = 1..7 Gamma_n residue by slack; s*(1..7) = 0,1,1,1,2,2,3; non-strict convention on the face",proved_informal,r25 Cycle 6 critics C-F4-U/C-F4-T; F adjudicator Rulings 30-30b; addendum lane C second read SR-RES confirmed_with_repairs
R25A-THIN-TREE-TAU-12-BAND,"E993-R25-THIN-TREE-TAU-12-BAND-NO-IN-WINDOW-FAILURE-NO-RECOVERY: complete census, orders 26-35, single-component; forest key withheld",bounded_computation,A1 seat F1; critics C-F1-T/C-F1-U; F adjudicator (completion); synthesis REG-1/REG-2; SR-F (rename; forest key withheld)
R26-RC,E993-R26-TOP-RANK-RESIDUAL-SIGN: the r24 (RC) on the whole eligible top-rank residual class,formally_verified,r26 award C1-LA1 (runs/lean-2026-09-24-c1-la1-top-rank-residual-sign); seats T1/T2/T3/U1/U2/U3; critics; adjudicators; synthesis; formalizer; informal audit; fidelity review
R26-LA2,"E993-R26-DELETION-INJECTION-FIBRE-BOUND: 2 sum|A| <= |U||I(U)| and the sharp fibre form, all finite graphs; ARMW 2020 re-proved",formally_verified,r26 award C1-LA2 (runs/lean-2026-09-24-c1-la2-deletion-injection-fibre)
R26-LA3,E993-R26-TREE-STRUCTURAL-CORE: two leaves; no adjacent leaves; lambda partition; j|C_j| <= ell; the P_3 lemma; eligible => 3 <= alpha,formally_verified,r26 award C1-LA3 (runs/lean-2026-09-24-c1-la3-tree-structural-core)
R26-FN,E993-R26-FORCED-NEIGHBOUR-FAMILY-I-EMPTY: forced neighbour; families (I)/(II) have constant weights ell-1 / ell-4 and counts ell M / N_2,formally_verified_component_of_award,component declarations of C1-LA1; six informal derivations
R26-B3-CORRECTION,"E993-R26-C6-B3-FAMILY-I-REALIZATION-CORRECTION: the r24 C6 'realized by 1,420 trees' statement is false as realization; P_b reproduces 1,420; B3 identity exact; provenance gap items 5-6",record_correction,F2; C-F2-T/C-F2-U; F adjudicator; synthesis R-2; second read SR-B3 = confirmed_with_repairs
R26-STRICT,E993-R26-TOP-RANK-RESIDUAL-SIGN-STRICT: S <= -2 on the eligible class; S = 0 iff P_5; S > 0 iff P_3 (both ineligible),proved_informal,"T2; C-T2-F/C-T2-U; C-T1-F/C-T1-U/C-T3-U; T adjudicator; second read SR-STRICT = ['confirmed', 'confirmed', 'confirmed_with_repairs', 'confirmed_with_repairs']"
R26-N2-FENCE,"E993-R26-TOP-RANK-N2-LE-M: N_2 <= M is FALSE on the eligible class from order 9 (unique order-9 witness, flat: edges 0-1,0-2,0-3,0-4,1-5,1-6,2-7,2-8; ell = 6, k_2 = 3, M = 1, N_2 = 3, S = -30; 21 classes to order 12, 52 to 13, 118 to 14); N_2 <= k_2 M holds",refuted_mechanism,C-F3-T; F adjudicator; LA1 informal auditor; second read SR-REC = confirmed_with_repairs
R26-TD6-NARROWED,"RECORD: r24 TD-6 closed by C1-LA1 (formally_verified on Stage 7 authority); neither of its two prescriptions is needed — family-(I) weights are the constant ell-1 under (★), family (III) is nonnegative fibre-wise, ell M is absorbed by W_I; B3 identity true and now proved",record,synthesis R-9; second read SR-REC = confirmed_with_repairs
R26-CENSUS,"RECORD: 16,424 eligible residual trees of orders <= 17 (none below order 7) = 290 flat + 16,134 non-flat (TD-6's figure); 16,442 residual with alpha >= 2 = 16,424 + 18 ineligible residual trees of orders 3,4,5,5,6,6,6,7,7,8,8,8,8,8,9,9,9,11 (order 10 empty; none >= 12); 295 flat unfiltered = 290 + 5 (P_3, K_1,3, K_1,4, K_1,5, the order-6 double star)",record,F1; F3; C-F3-T/C-F3-U/C-F2-U/C-F2-T; F adjudicator; second read SR-REC = confirmed_with_repairs
